,Candidate Name,Party,Criminal Cases,Education,Age,Assets,Liabilities,District,Election,EduRank
38,Sukhwinder Singh,BSP,1,8th Pass,44,"Rs 5,20,500 ~ 5 Lacs+",Rs 0 ~,FIROZEPUR,Punjab2017,0
39,Sunny Kumar,IND,0,Graduate,32,"Rs 1,56,000 ~ 1 Lacs+",Rs 0 ~,FIROZEPUR,Punjab2017,7
40,Swaran Singh,IND,0,Graduate,44,"Rs 1,15,46,000 ~ 1 Crore+","Rs 13,20,000 ~ 13 Lacs+",FIROZEPUR,Punjab2017,7
41,Tejinder Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),0,12th Pass,42,"Rs 91,94,893 ~ 91 Lacs+",Rs 0 ~,FIROZEPUR,Punjab2017,0
42,Vardev Singh,SAD,1,Graduate,52,"Rs 6,65,86,375 ~ 6 Crore+","Rs 1,56,03,161 ~ 1 Crore+",FIROZEPUR,Punjab2017,7
0,Lakhbir Singh,IND,0,Graduate,53,"Rs 3,49,45,000 ~ 3 Crore+",Rs 0 ~,GURDASPUR,Punjab2017,7
1,Abhijit Dugal,IND,0,Others,35,"Rs 3,70,000 ~ 3 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
2,Amarjit Singh,BSP,0,10th Pass,60,"Rs 9,00,500 ~ 9 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
3,Amarjit Singh Chahal,AAP,0,Post Graduate,62,"Rs 3,40,51,539 ~ 3 Crore+",Rs 0 ~,GURDASPUR,Punjab2017,0
4,Amarpal Singh,AAP,0,Post Graduate,32,"Rs 23,87,000 ~ 23 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
5,Anil Mahajan,IND,0,10th Pass,50,"Rs 3,64,000 ~ 3 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
6,Ashwani Kumar,IND,0,10th Pass,46,"Rs 14,38,000 ~ 14 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
7,Ashwani Kumar Shakri,IND,0,12th Pass,49,"Rs 1,07,000 ~ 1 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
8,Ashwani Sekhri,INC,0,Graduate Professional,57,"Rs 7,77,60,830 ~ 7 Crore+","Rs 3,94,58,643 ~ 3 Crore+",GURDASPUR,Punjab2017,0
9,Avtar Singh,CPI(M),0,5th Pass,70,"Rs 1,90,000 ~ 1 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
10,Bakhshis Singh,BSP,0,Graduate,61,"Rs 64,60,000 ~ 64 Lacs+","Rs 2,60,000 ~ 2 Lacs+",GURDASPUR,Punjab2017,7
11,Baljit Singh,AITC,0,Graduate Professional,28,"Rs 5,80,000 ~ 5 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
12,Balwinder Singh,INC,0,10th Pass,44,"Rs 2,20,41,155 ~ 2 Crore+","Rs 1,19,32,029 ~ 1 Crore+",GURDASPUR,Punjab2017,0
13,Barindermeet Singh,INC,0,Others,36,"Rs 1,64,08,437 ~ 1 Crore+","Rs 32,80,371 ~ 32 Lacs+",GURDASPUR,Punjab2017,0
14,Bishan Dass,BJP,0,Post Graduate,69,"Rs 9,22,33,120 ~ 9 Crore+","Rs 13,49,274 ~ 13 Lacs+",GURDASPUR,Punjab2017,0
15,Charanjit Kaur,IND,0,10th Pass,56,"Rs 22,82,812 ~ 22 Lacs+","Rs 2,00,000 ~ 2 Lacs+",GURDASPUR,Punjab2017,0
16,Deepinder Singh,Aapna Punjab Party,0,Graduate Professional,30,"Rs 74,38,494 ~ 74 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
17,Dominic Mattu,IND,0,Post Graduate,33,"Rs 4,44,600 ~ 4 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
18,Dorthi,IND,0,10th Pass,35,"Rs 37,77,000 ~ 37 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
19,Fatehjang Singh Bajwa,INC,0,Graduate,58,"Rs 33,35,46,608 ~ 33 Crore+","Rs 38,83,434 ~ 38 Lacs+",GURDASPUR,Punjab2017,7
20,Gulzar Singh,CPI(ML)(L),0,Graduate,64,"Rs 32,90,500 ~ 32 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,7
21,Gurbachan Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),0,12th Pass,48,"Rs 45,45,000 ~ 45 Lacs+","Rs 3,22,380 ~ 3 Lacs+",GURDASPUR,Punjab2017,0
22,Gurbachan Singh Babehali,SAD,0,10th Pass,62,"Rs 7,55,00,000 ~ 7 Crore+","Rs 2,99,60,624 ~ 2 Crore+",GURDASPUR,Punjab2017,0
23,Gurmeet Singh,BSP,0,12th Pass,31,"Rs 5,44,757 ~ 5 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
24,Gurpartap Singh,AAP,0,12th Pass,46,"Rs 4,18,25,198 ~ 4 Crore+","Rs 1,80,27,879 ~ 1 Crore+",GURDASPUR,Punjab2017,0
25,Gurpreet Singh Ghuggi,AAP,0,Graduate,45,"Rs 14,42,98,049 ~ 14 Crore+","Rs 1,98,49,909 ~ 1 Crore+",GURDASPUR,Punjab2017,7
26,Gurpreet Singh Ghulli,IND,0,12th Pass,36,"Rs 39,25,000 ~ 39 Lacs+","Rs 5,00,000 ~ 5 Lacs+",GURDASPUR,Punjab2017,0
27,Gurvinder Singh,AAP,0,8th Pass,58,"Rs 4,93,60,000 ~ 4 Crore+","Rs 6,00,000 ~ 6 Lacs+",GURDASPUR,Punjab2017,0
28,Inder Sekhri,Aapna Punjab Party,0,Post Graduate,53,"Rs 8,54,67,128 ~ 8 Crore+","Rs 4,77,96,217 ~ 4 Crore+",GURDASPUR,Punjab2017,0
29,Jasbir Singh,BSP,0,5th Pass,35,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
30,Joginder Singh,AAP,0,Others,58,"Rs 1,15,46,360 ~ 1 Crore+","Rs 2,50,000 ~ 2 Lacs+",GURDASPUR,Punjab2017,0
31,Kanwal Preet Singh,AAP,3,Graduate,38,"Rs 77,22,196 ~ 77 Lacs+","Rs 63,41,920 ~ 63 Lacs+",GURDASPUR,Punjab2017,7
32,Kashmir Chand,IND,0,12th Pass,39,"Rs 38,48,000 ~ 38 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
33,Kulwant Singh,Aapna Punjab Party,0,12th Pass,55,"Rs 93,00,000 ~ 93 Lacs+","Rs 11,00,000 ~ 11 Lacs+",GURDASPUR,Punjab2017,0
34,Kulwant Singh,IND,0,10th Pass,49,"Rs 3,07,000 ~ 3 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
35,Lakhbir Singh,SAD,0,10th Pass,66,"Rs 12,57,88,748 ~ 12 Crore+",Rs 0 ~,GURDASPUR,Punjab2017,0
36,Major Som Nath,BSP,0,Graduate Professional,70,"Rs 38,80,000 ~ 38 Lacs+","Rs 1,00,000 ~ 1 Lacs+",GURDASPUR,Punjab2017,0
37,Manjit Singh,SAD,0,12th Pass,43,"Rs 1,49,63,458 ~ 1 Crore+","Rs 19,11,922 ~ 19 Lacs+",GURDASPUR,Punjab2017,0
38,Manpreet Singh,IND,0,Post Graduate,31,"Rs 4,72,753 ~ 4 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
39,Mohinder Singh,BSP,0,8th Pass,66,"Rs 9,55,000 ~ 9 Lacs+","Rs 60,000 ~ 60 Thou+",GURDASPUR,Punjab2017,0
40,Nirmal Singh,SAD,1,Post Graduate,80,"Rs 8,30,19,022 ~ 8 Crore+",Rs 0 ~,GURDASPUR,Punjab2017,0
41,Om Parkash,Aapna Punjab Party,0,Post Graduate,62,"Rs 1,32,50,462 ~ 1 Crore+",Rs 0 ~,GURDASPUR,Punjab2017,0
42,Pankaj,Hindustan Utthan Party,0,12th Pass,28,"Rs 11,70,000 ~ 11 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
43,Peter Masih,Aapna Punjab Party,0,12th Pass,34,"Rs 13,60,400 ~ 13 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
44,Raj Kumar,BSP,0,8th Pass,63,"Rs 12,28,000 ~ 12 Lacs+","Rs 2,00,000 ~ 2 Lacs+",GURDASPUR,Punjab2017,0
45,Raj Kumar,IND,0,10th Pass,59,"Rs 7,51,000 ~ 7 Lacs+","Rs 30,000 ~ 30 Thou+",GURDASPUR,Punjab2017,0
46,Rajinder Kumar,Hindustan Utthan Party,0,12th Pass,52,"Rs 7,77,500 ~ 7 Lacs+","Rs 40,000 ~ 40 Thou+",GURDASPUR,Punjab2017,0
47,Raman Kumar,Hindustan Utthan Party,0,10th Pass,51,"Rs 4,11,000 ~ 4 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
48,Rohit Gupta,Hindustan Shakti Sena,0,12th Pass,39,"Rs 44,03,000 ~ 44 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
49,Sandeep Kumar,Hindustan Shakti Sena,0,10th Pass,Unknown,"Rs 25,28,000 ~ 25 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
50,Sanjeev Kumar Malhan,IND,0,Post Graduate,45,"Rs 23,00,000 ~ 23 Lacs+","Rs 1,21,670 ~ 1 Lacs+",GURDASPUR,Punjab2017,0
51,Santosh Kumar,IND,0,10th Pass,41,"Rs 22,00,000 ~ 22 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
52,Sarabjit Singh,IND,0,10th Pass,38,Nil,Rs 0 ~,GURDASPUR,Punjab2017,0
53,Sarwan Singh,Aapna Punjab Party,0,10th Pass,62,"Rs 22,30,000 ~ 22 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
54,Sewa Singh,SAD,0,Graduate,66,"Rs 3,28,69,255 ~ 3 Crore+",Rs 0 ~,GURDASPUR,Punjab2017,7
55,Sikander Singh,IND,0,12th Pass,Unknown,"Rs 8,60,000 ~ 8 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
56,Subash Chander,CPI,0,5th Pass,46,"Rs 7,50,614 ~ 7 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
57,Sucha Singh,SAD,1,10th Pass,64,"Rs 2,87,58,266 ~ 2 Crore+",Rs 0 ~,GURDASPUR,Punjab2017,0
58,Sucha Singh,Aapna Punjab Party,0,Graduate,68,"Rs 5,13,00,000 ~ 5 Crore+",Rs 0 ~,GURDASPUR,Punjab2017,7
59,Sukhjinder Singh Randhawa,INC,0,Graduate,58,"Rs 3,58,19,784 ~ 3 Crore+","Rs 65,22,192 ~ 65 Lacs+",GURDASPUR,Punjab2017,7
60,Sukhwinder Singh,IND,0,12th Pass,37,"Rs 4,00,566 ~ 4 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
61,Surjit Singh,Hindustan Utthan Party,1,8th Pass,45,"Rs 5,30,000 ~ 5 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
62,Swaranjit Singh,IND,0,8th Pass,64,"Rs 48,68,482 ~ 48 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
63,Tript Rajinder Singh,INC,0,Graduate,73,"Rs 5,00,86,422 ~ 5 Crore+","Rs 12,68,268 ~ 12 Lacs+",GURDASPUR,Punjab2017,7
64,Vijay Kumar,CPI(ML)(L),0,10th Pass,61,"Rs 6,99,065 ~ 6 Lacs+",Rs 0 ~,GURDASPUR,Punjab2017,0
0,Ajit Ram,Bharatrashtra Democratic Party,0,10th Pass,62,"Rs 66,76,600 ~ 66 Lacs+","Rs 32,591 ~ 32 Thou+",HOSHIARPUR,Punjab2017,0
1,Arbinder Singh,SAD,0,8th Pass,67,"Rs 11,01,42,594 ~ 11 Crore+","Rs 97,96,172 ~ 97 Lacs+",HOSHIARPUR,Punjab2017,0
2,Arun Dogra,INC,0,10th Pass,49,"Rs 6,03,94,947 ~ 6 Crore+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
3,Arunesh Kumar,BJP,0,Post Graduate,65,"Rs 2,28,07,047 ~ 2 Crore+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
4,Bakhshish Singh,BSP,0,8th Pass,61,"Rs 24,50,282 ~ 24 Lacs+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
5,Balbir Kaur,AAP,0,10th Pass,50,"Rs 3,20,75,318 ~ 3 Crore+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
6,Baldev Singh,IND,0,12th Pass,45,"Rs 1,24,28,561 ~ 1 Crore+","Rs 58,88,000 ~ 58 Lacs+",HOSHIARPUR,Punjab2017,0
7,Balwinder Singh Bittu,IND,0,Graduate,45,"Rs 63,18,000 ~ 63 Lacs+","Rs 36,10,000 ~ 36 Lacs+",HOSHIARPUR,Punjab2017,7
8,Bhagwan Dass,BSP,0,10th Pass,50,"Rs 3,22,57,613 ~ 3 Crore+","Rs 48,09,488 ~ 48 Lacs+",HOSHIARPUR,Punjab2017,0
9,Bhajan Singh,Bharatrashtra Democratic Party,0,10th Pass,40,"Rs 39,32,000 ~ 39 Lacs+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
10,Bishan Dass,Bharatrashtra Democratic Party,0,12th Pass,69,"Rs 51,01,000 ~ 51 Lacs+","Rs 3,25,000 ~ 3 Lacs+",HOSHIARPUR,Punjab2017,0
11,Charanjeet Singh,Democratic Party of India (Ambedkar),0,10th Pass,42,"Rs 4,03,410 ~ 4 Lacs+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
12,Dharminder Singh,Revolutionary Marxist Party of India,1,10th Pass,26,"Rs 6,20,000 ~ 6 Lacs+","Rs 63,166 ~ 63 Thou+",HOSHIARPUR,Punjab2017,0
13,Gurbakhash Singh,BSP,0,Graduate Professional,38,"Rs 1,10,33,397 ~ 1 Crore+","Rs 16,24,537 ~ 16 Lacs+",HOSHIARPUR,Punjab2017,0
14,Gurdial Singh,Bharatrashtra Democratic Party,0,Not Given,58,"Rs 82,000 ~ 82 Thou+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
15,Gurjit Singh,Aapna Punjab Party,0,10th Pass,44,"Rs 8,08,000 ~ 8 Lacs+","Rs 15,000 ~ 15 Thou+",HOSHIARPUR,Punjab2017,0
16,Gurlal,BSP,0,12th Pass,46,"Rs 72,78,299 ~ 72 Lacs+","Rs 23,04,324 ~ 23 Lacs+",HOSHIARPUR,Punjab2017,0
17,Gurnam Singh,Bharatrashtra Democratic Party,0,Post Graduate,70,"Rs 21,20,000 ~ 21 Lacs+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
18,Gurvatan Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),0,10th Pass,72,"Rs 34,35,000 ~ 34 Lacs+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
19,Harbhajan Singh,CPI(M),0,10th Pass,59,"Rs 1,63,03,789 ~ 1 Crore+","Rs 15,00,000 ~ 15 Lacs+",HOSHIARPUR,Punjab2017,0
20,Jagdish Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),0,8th Pass,49,"Rs 23,41,000 ~ 23 Lacs+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
21,Jagmohan Singh,IND,2,8th Pass,61,"Rs 1,48,32,779 ~ 1 Crore+","Rs 48,50,656 ~ 48 Lacs+",HOSHIARPUR,Punjab2017,0
22,Jagpreet Singh Sahi,BSP,0,12th Pass,48,"Rs 1,24,17,914 ~ 1 Crore+","Rs 14,17,837 ~ 14 Lacs+",HOSHIARPUR,Punjab2017,0
23,Jai Gopal Dhiman,IND,0,Graduate Professional,58,"Rs 16,79,000 ~ 16 Lacs+","Rs 2,65,000 ~ 2 Lacs+",HOSHIARPUR,Punjab2017,0
24,Jai Krishan,AAP,0,12th Pass,33,"Rs 57,02,300 ~ 57 Lacs+","Rs 6,00,000 ~ 6 Lacs+",HOSHIARPUR,Punjab2017,0
25,Jangi Lal Mahajan,IND,0,10th Pass,69,"Rs 3,69,30,884 ~ 3 Crore+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
26,Jaspreet Kaur,Democratic Party of India (Ambedkar),0,12th Pass,25,"Rs 12,825 ~ 12 Thou+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
27,Jasvir Singh Gill,AAP,1,12th Pass,47,"Rs 2,46,44,571 ~ 2 Crore+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
28,Karamjit Singh,BSP,0,12th Pass,38,"Rs 44,19,820 ~ 44 Lacs+","Rs 8,00,000 ~ 8 Lacs+",HOSHIARPUR,Punjab2017,0
29,Kewal Lal Heer,Bharatrashtra Democratic Party,0,10th Pass,59,"Rs 28,29,036 ~ 28 Lacs+","Rs 3,00,000 ~ 3 Lacs+",HOSHIARPUR,Punjab2017,0
30,Kuldeep Kumar,Hindustan Shakti Sena,0,Not Given,28,"Rs 30,000 ~ 30 Thou+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
31,Kuldip Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),0,10th Pass,63,"Rs 7,25,32,329 ~ 7 Crore+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
32,Lawrence Chaudhary,Aapna Punjab Party,0,Graduate,45,"Rs 1,64,433 ~ 1 Lacs+","Rs 1,70,179 ~ 1 Lacs+",HOSHIARPUR,Punjab2017,7
33,Lov Kumar Goldy,INC,0,Graduate,45,"Rs 10,31,47,087 ~ 10 Crore+","Rs 1,06,85,321 ~ 1 Crore+",HOSHIARPUR,Punjab2017,7
34,Maninder Pal,Democratic Swaraj Party,0,Others,31,"Rs 1,54,500 ~ 1 Lacs+","Rs 3,00,000 ~ 3 Lacs+",HOSHIARPUR,Punjab2017,0
35,Manjit Singh,AITC,0,Graduate,50,"Rs 5,94,672 ~ 5 Lacs+",Rs 0 ~,HOSHIARPUR,Punjab2017,7
36,Manjit Singh,Sada Punjab Party,0,12th Pass,72,"Rs 25,43,500 ~ 25 Lacs+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
37,Mohinder Kaur,SAD,0,10th Pass,69,"Rs 2,83,16,124 ~ 2 Crore+","Rs 12,54,844 ~ 12 Lacs+",HOSHIARPUR,Punjab2017,0
38,Mohinder Singh,Aapna Punjab Party,0,10th Pass,59,"Rs 1,34,87,236 ~ 1 Crore+","Rs 17,50,000 ~ 17 Lacs+",HOSHIARPUR,Punjab2017,0
39,Nimisha Mehta,IND,0,Post Graduate,34,"Rs 1,79,19,877 ~ 1 Crore+","Rs 65,14,529 ~ 65 Lacs+",HOSHIARPUR,Punjab2017,0
40,Om Parkash Jakhu,IND,0,5th Pass,75,"Rs 40,000 ~ 40 Thou+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
41,Paramjit,IND,0,12th Pass,43,"Rs 3,57,98,300 ~ 3 Crore+","Rs 5,00,000 ~ 5 Lacs+",HOSHIARPUR,Punjab2017,0
42,Paramjit Singh,Hindusthan Nirman Dal,0,10th Pass,42,"Rs 9,05,000 ~ 9 Lacs+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
43,Paramjit Singh,AAP,0,Post Graduate,53,"Rs 50,08,72,195 ~ 50 Crore+","Rs 86,96,694 ~ 86 Lacs+",HOSHIARPUR,Punjab2017,0
44,Pashora Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),0,8th Pass,62,"Rs 1,16,84,418 ~ 1 Crore+","Rs 5,20,776 ~ 5 Lacs+",HOSHIARPUR,Punjab2017,0
45,Pawan Kumar Adia,INC,0,10th Pass,56,"Rs 3,33,45,612 ~ 3 Crore+","Rs 75,23,815 ~ 75 Lacs+",HOSHIARPUR,Punjab2017,0
46,Raj Kumar,INC,0,Post Graduate,47,"Rs 17,50,70,150 ~ 17 Crore+","Rs 5,23,26,466 ~ 5 Crore+",HOSHIARPUR,Punjab2017,0
47,Raj Mal,Aapna Punjab Party,0,Graduate Professional,74,"Rs 7,71,90,000 ~ 7 Crore+","Rs 9,50,000 ~ 9 Lacs+",HOSHIARPUR,Punjab2017,0
48,Rajnish Kumar Babbi,INC,0,Graduate,57,"Rs 4,96,21,737 ~ 4 Crore+","Rs 6,96,584 ~ 6 Lacs+",HOSHIARPUR,Punjab2017,7
49,Raman Kumar,AAP,0,12th Pass,32,"Rs 12,93,977 ~ 12 Lacs+","Rs 24,00,000 ~ 24 Lacs+",HOSHIARPUR,Punjab2017,0
50,Ravjot Singh,AAP,0,Post Graduate,40,"Rs 2,40,96,770 ~ 2 Crore+","Rs 1,23,83,548 ~ 1 Crore+",HOSHIARPUR,Punjab2017,0
51,Sangat Singh,INC,0,8th Pass,63,"Rs 4,47,55,657 ~ 4 Crore+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
52,Santokh Singh,IND,0,Graduate Professional,68,"Rs 3,72,29,324 ~ 3 Crore+","Rs 28,61,350 ~ 28 Lacs+",HOSHIARPUR,Punjab2017,0
53,Sarbjit Singh,Hindustan Shakti Sena,0,10th Pass,45,"Rs 21,90,000 ~ 21 Lacs+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
54,Satish Lamba,Aapna Punjab Party,0,Graduate Professional,52,"Rs 28,40,000 ~ 28 Lacs+","Rs 6,00,000 ~ 6 Lacs+",HOSHIARPUR,Punjab2017,0
55,Sohan Singh,SAD,0,Graduate,62,"Rs 2,13,93,957 ~ 2 Crore+",Rs 0 ~,HOSHIARPUR,Punjab2017,7
56,Subhash Chander Dhir,IND,0,Post Graduate,68,"Rs 4,16,74,275 ~ 4 Crore+","Rs 55,91,256 ~ 55 Lacs+",HOSHIARPUR,Punjab2017,0
57,Sugriv Singh,Democratic Party of India (Ambedkar),0,10th Pass,46,"Rs 6,53,361 ~ 6 Lacs+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
58,Sukha Singh,CPI,0,Illiterate,62,"Rs 68,71,000 ~ 68 Lacs+",Rs 0 ~,HOSHIARPUR,Punjab2017,1
59,Sukhjit Kaur,BJP,0,12th Pass,56,"Rs 61,03,935 ~ 61 Lacs+","Rs 93,57,849 ~ 93 Lacs+",HOSHIARPUR,Punjab2017,0
60,Sulakhan Singh,AAP,0,10th Pass,43,"Rs 50,14,759 ~ 50 Lacs+","Rs 2,30,029 ~ 2 Lacs+",HOSHIARPUR,Punjab2017,0
61,Sumitri Devi,SHS,0,Post Graduate,56,"Rs 42,65,438 ~ 42 Lacs+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
62,Sunder Sham Arora,INC,0,10th Pass,58,"Rs 44,60,75,000 ~ 44 Crore+","Rs 4,50,60,000 ~ 4 Crore+",HOSHIARPUR,Punjab2017,0
63,Surender Singh Heer,SAD,0,5th Pass,62,"Rs 15,74,86,142 ~ 15 Crore+","Rs 2,13,23,707 ~ 2 Crore+",HOSHIARPUR,Punjab2017,0
64,Surinder Kumar,BSP,0,Others,58,"Rs 56,99,005 ~ 56 Lacs+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
65,Surinder Singh,Inqalab Vikas Dal,0,10th Pass,52,"Rs 54,11,138 ~ 54 Lacs+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
66,Surjit Singh Randhawa,Aapna Punjab Party,0,Doctorate,63,"Rs 18,00,235 ~ 18 Lacs+",Rs 0 ~,HOSHIARPUR,Punjab2017,10
67,Tikshan Sud,BJP,0,Post Graduate,62,"Rs 14,75,98,750 ~ 14 Crore+","Rs 4,30,000 ~ 4 Lacs+",HOSHIARPUR,Punjab2017,0
68,Vikas Jasra,Hindustan Shakti Sena,0,12th Pass,34,"Rs 1,52,169 ~ 1 Lacs+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
69,Virender Kumar,Aapna Punjab Party,0,Graduate Professional,68,"Rs 5,46,77,567 ~ 5 Crore+",Rs 0 ~,HOSHIARPUR,Punjab2017,0
0,Ajit Singh,SAD,0,5th Pass,79,"Rs 3,48,44,585 ~ 3 Crore+","Rs 23,78,000 ~ 23 Lacs+",JALANDHAR,Punjab2017,0
1,Amarjit Singh,AAP,0,Graduate Professional,34,"Rs 1,65,97,469 ~ 1 Crore+",Rs 0 ~,JALANDHAR,Punjab2017,0
2,Amrik Chand,BSP,0,10th Pass,44,"Rs 4,81,42,359 ~ 4 Crore+","Rs 1,21,20,086 ~ 1 Crore+",JALANDHAR,Punjab2017,0
3,Anil Kumar Singh,IND,0,8th Pass,37,"Rs 14,00,000 ~ 14 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
4,Antarjot Singh,Krantikari Yuva Party,0,8th Pass,35,"Rs 3,64,677 ~ 3 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
5,Avtar Singh Junior,INC,0,12th Pass,37,"Rs 23,43,56,643 ~ 23 Crore+",Rs 0 ~,JALANDHAR,Punjab2017,0
6,Avtar Singh Karimpuri,BSP,0,Post Graduate,52,"Rs 2,05,53,630 ~ 2 Crore+","Rs 34,60,514 ~ 34 Lacs+",JALANDHAR,Punjab2017,0
7,Bachittar Singh,CPI(M),0,10th Pass,62,"Rs 74,79,000 ~ 74 Lacs+","Rs 6,50,000 ~ 6 Lacs+",JALANDHAR,Punjab2017,0
8,Baldev Singh,SAD,0,Graduate,36,"Rs 2,48,75,000 ~ 2 Crore+","Rs 6,94,000 ~ 6 Lacs+",JALANDHAR,Punjab2017,7
9,Balvir Kaur,Rashtriya Krantikari Samajwadi Party,0,10th Pass,49,"Rs 2,80,000 ~ 2 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
10,Balwinder Kumar,BSP,0,Post Graduate,38,"Rs 5,29,008 ~ 5 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
11,Balwinder Singh,Bharatiya Rashtravadi Paksha,0,Graduate Professional,38,"Rs 1,73,747 ~ 1 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
12,Ch. Surinder Singh,INC,0,Post Graduate,60,"Rs 4,87,12,458 ~ 4 Crore+","Rs 35,48,000 ~ 35 Lacs+",JALANDHAR,Punjab2017,0
13,Chander Kumar,AAP,0,10th Pass,45,"Rs 31,51,732 ~ 31 Lacs+","Rs 4,66,587 ~ 4 Lacs+",JALANDHAR,Punjab2017,0
14,Charanjit Kumar,BSP,0,10th Pass,35,"Rs 24,000 ~ 24 Thou+",Rs 0 ~,JALANDHAR,Punjab2017,0
15,Darshan Lal,AAP,0,10th Pass,55,"Rs 9,56,416 ~ 9 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
16,Dharam Pal,Bahujan Samaj Party (Ambedkar),0,5th Pass,46,"Rs 2,57,000 ~ 2 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
17,Dr. Sanjiv Sharma,AAP,0,Post Graduate,53,"Rs 5,04,61,881 ~ 5 Crore+","Rs 19,892 ~ 19 Thou+",JALANDHAR,Punjab2017,0
18,Gaurav Luthra,IND,1,12th Pass,29,"Rs 3,35,432 ~ 3 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
19,Gulshan Sharma,AAP,0,Graduate Professional,60,"Rs 4,21,62,531 ~ 4 Crore+",Rs 0 ~,JALANDHAR,Punjab2017,0
20,Gurbax Kaur,IND,0,5th Pass,50,"Rs 7,74,243 ~ 7 Lacs+","Rs 12,000 ~ 12 Thou+",JALANDHAR,Punjab2017,0
21,Gurbinder Singh Atwal,IND,0,Graduate Professional,65,"Rs 3,42,90,000 ~ 3 Crore+","Rs 9,80,000 ~ 9 Lacs+",JALANDHAR,Punjab2017,0
22,Gurcharan Singh,Indian Krantikari Lehar,0,5th Pass,28,"Rs 40,000 ~ 40 Thou+",Rs 0 ~,JALANDHAR,Punjab2017,0
23,Gurdial Bains,CPI(M),1,5th Pass,58,"Rs 38,68,756 ~ 38 Lacs+",Rs 0 ~,JALANDHAR,Punjab2017,0
